id,species_guid,icode,author_display,title
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,160255,"SAG National Directorate, Legal Department, 2003",
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,160255,"SAG National Directorate, Legal Department, 2003",
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,168634,EPPO，2020,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,160255,"SAG National Directorate, Legal Department, 2003",
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,9d901631-fd03-40b5-be66-c2f5e007f0ef,17124614,The EU Commission,
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,497b83c0-276d-4617-ad49-9f3a6bd5a70e,7000,"CAB, 2006",
,88fd965c-30a8-4ab1-b461-31e4bbfbc06f,1654,CMI/AAB,
,88fd965c-30a8-4ab1-b461-31e4bbfbc06f,7000,"CAB, 2006",
,88fd965c-30a8-4ab1-b461-31e4bbfbc06f,1654,CMI/AAB,
,88fd965c-30a8-4ab1-b461-31e4bbfbc06f,1654,CMI/AAB,
,88fd965c-30a8-4ab1-b461-31e4bbfbc06f,1654,CMI/AAB,
,88fd965c-30a8-4ab1-b461-31e4bbfbc06f,1654,CMI/AAB,
,88fd965c-30a8-4ab1-b461-31e4bbfbc06f,7000,"CAB, 2006",
,1084a685-4269-429c-9916-6fba81f79f33,154723,"CAB,2012",
,1084a685-4269-429c-9916-6fba81f79f33,154723,"CAB,2012",
,1f56bcce-c69d-4185-869e-e069f69de2e7,163762,国际应用生物科学中心（CABI）,
,1f56bcce-c69d-4185-869e-e069f69de2e7,16031436,沈阳等，2019,
,bd7d3031-ddf8-448c-80ea-7b443391b4a3,169177,"谢丽雪,2018",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,7000,"CAB, 2006",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,1654,CMI/AAB,
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,159888,"Naeimifar M,et al.2014",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,169465,"车海彦, 等. 2020",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,154950,"Mohammed,et al.,2012",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,1654,CMI/AAB,
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,165495,"Cheng D J, et al. 2017",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,7000,"CAB, 2006",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,165205,"de Castro G M, et al. 2016",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,165205,"de Castro G M, et al. 2016",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,165144,"Zhu L, et al. 2016",
,e978fa1f-b1ad-4449-b527-74c8bcdf44af,1654,CMI/AAB,
,d106a5b6-4b8d-46d4-95a1-2fc46e385534,161752,"Kumar S, et al. 2015",
,d3279fad-b814-4d2a-a299-63e7aa1543b6,7000,"CAB, 2006",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,10570,"李宏等, 2004",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,7000,"CAB, 2006",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,7000,"CAB, 2006",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,1674,"牛宏舜等, 1992",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,1674,"牛宏舜等, 1992",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,7000,"CAB, 2006",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,7000,"CAB, 2006",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,7000,"CAB, 2006",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,1674,"牛宏舜等, 1992",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,7000,"CAB, 2006",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,7000,"CAB, 2006",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,7000,"CAB, 2006",
,e5acfe36-d5f2-4115-b9cd-2ccfce7ce907,7000,"CAB, 2006",
,443d6781-7e81-442a-a06f-cb7b8c78c8d6,165501,"Wang H Y, et al. 2017",
,a87d40ab-d2f9-4f58-85f8-a467a4b1d129,1690,"张健如等, 1991",
,89b0c00f-ea69-434a-8290-cb9d821a6868,15370917,余乃通，刘志昕，2020,
,f3705adb-ad65-443a-8c3c-ab2f63ec37f1,1654,CMI/AAB,
,f3705adb-ad65-443a-8c3c-ab2f63ec37f1,1654,CMI/AAB,
,f3705adb-ad65-443a-8c3c-ab2f63ec37f1,1654,CMI/AAB,
,f3705adb-ad65-443a-8c3c-ab2f63ec37f1,7000,"CAB, 2006",
,f3705adb-ad65-443a-8c3c-ab2f63ec37f1,1654,CMI/AAB,
,f3705adb-ad65-443a-8c3c-ab2f63ec37f1,1654,CMI/AAB,
,ca6acc10-d948-4aa2-9c6f-9b959cdaf174,165576,"Valouzi H, et al. 2017",
,ca6acc10-d948-4aa2-9c6f-9b959cdaf174,7000,"CAB, 2006",
,aa812b5e-ff71-49df-8c7e-a93f68f3242b,163762,国际应用生物科学中心（CABI）,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,2595,"Scalenet, 2006",
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,2595,"Scalenet, 2006",
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,17124614,The EU Commission,
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,2595,"Scalenet, 2006",
,bb5c2dc5-05cb-4ed3-9edd-7bda0526c693,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,1695,"季良, 1995",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,1695,"季良, 1995",
,6499e630-5004-4eb4-8d84-ca4990fccd98,1695,"季良, 1995",
,6499e630-5004-4eb4-8d84-ca4990fccd98,1695,"季良, 1995",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,1695,"季良, 1995",
,6499e630-5004-4eb4-8d84-ca4990fccd98,167028,"Silva J A, et al. 2018",
,6499e630-5004-4eb4-8d84-ca4990fccd98,169507,"符娜, 等. 2020",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,1695,"季良, 1995",
,6499e630-5004-4eb4-8d84-ca4990fccd98,1695,"季良, 1995",
,6499e630-5004-4eb4-8d84-ca4990fccd98,10431,"周益军, 2000",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,6499e630-5004-4eb4-8d84-ca4990fccd98,7000,"CAB, 2006",
,fcb44271-7a63-4936-9fcb-e2fb6622dfb3,1674,"牛宏舜等, 1992",
,fcb44271-7a63-4936-9fcb-e2fb6622dfb3,164888,"Lu X B, et al. 2016",
,fcb44271-7a63-4936-9fcb-e2fb6622dfb3,1674,"牛宏舜等, 1992",
,1ec8ef56-fc61-4166-a23e-a2534cfbed14,1654,CMI/AAB,
,1ec8ef56-fc61-4166-a23e-a2534cfbed14,7000,"CAB, 2006",
,1ec8ef56-fc61-4166-a23e-a2534cfbed14,7000,"CAB, 2006",
,1ec8ef56-fc61-4166-a23e-a2534cfbed14,7000,"CAB, 2006",
,1ec8ef56-fc61-4166-a23e-a2534cfbed14,1654,CMI/AAB,
,1ec8ef56-fc61-4166-a23e-a2534cfbed14,1654,CMI/AAB,
,1ec8ef56-fc61-4166-a23e-a2534cfbed14,1654,CMI/AAB,
,4f7f9858-d376-44ef-bd36-e825ff0167d9,165126,"Sorrentino R, 2017",
,25e643cf-259e-4ad7-bad2-571dc28a8d32,165413,"Cho S Y, et al. 2017",
,b3d42cfb-372b-48ff-b5c0-aa553527cfc4,1690,"张健如等, 1991",
,b3d42cfb-372b-48ff-b5c0-aa553527cfc4,1690,"张健如等, 1991",
,ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
,ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
,ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
,ac46290f-b942-4834-9db9-8378ec05d1ed,163617,"Malandraki I, et al. 2016",
,ac46290f-b942-4834-9db9-8378ec05d1ed,165741,"Xu X H, et al. 2017",
,ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
,ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
,ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
,ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
,0b956f59-dd97-4acf-9cb8-1d525a94a515,1674,"牛宏舜等, 1992",
,0b956f59-dd97-4acf-9cb8-1d525a94a515,1674,"牛宏舜等, 1992",
,0b956f59-dd97-4acf-9cb8-1d525a94a515,1674,"牛宏舜等, 1992",
,cca9a161-3365-4553-bfc7-6eddc533fd88,16031436,沈阳等，2019,
,f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
,f994f92d-6883-481b-93d5-976ffa7b939d,7000,"CAB, 2006",
,f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
,f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
,f994f92d-6883-481b-93d5-976ffa7b939d,7000,"CAB, 2006",
,f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
,f994f92d-6883-481b-93d5-976ffa7b939d,7000,"CAB, 2006",
,f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
,f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
,f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
,b2f04515-aa9e-4a63-903c-e9fd29c35506,7000,"CAB, 2006",
,b2f04515-aa9e-4a63-903c-e9fd29c35506,7000,"CAB, 2006",
,b2f04515-aa9e-4a63-903c-e9fd29c35506,7000,"CAB, 2006",
,b2f04515-aa9e-4a63-903c-e9fd29c35506,7000,"CAB, 2006",
,b2f04515-aa9e-4a63-903c-e9fd29c35506,7000,"CAB, 2006",
,b2f04515-aa9e-4a63-903c-e9fd29c35506,167131,"Kumar A, et al. 2018",
,b2f04515-aa9e-4a63-903c-e9fd29c35506,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
,71179fce-6e04-4fb9-84c0-73acd0e36ec8,22233518,"Ruzzier, Enrico, et al.",
,2103caa7-f909-469e-aaf3-10774a17be3c,1695,"季良, 1995",
,2103caa7-f909-469e-aaf3-10774a17be3c,1695,"季良, 1995",
,2103caa7-f909-469e-aaf3-10774a17be3c,10412,"孙浩华等, 2007",
,2103caa7-f909-469e-aaf3-10774a17be3c,156971,马淑梅.1993,
,2103caa7-f909-469e-aaf3-10774a17be3c,7000,"CAB, 2006",
,2103caa7-f909-469e-aaf3-10774a17be3c,164883,"Chakraborty P, et al. 2016",
,2103caa7-f909-469e-aaf3-10774a17be3c,7000,"CAB, 2006",
,2103caa7-f909-469e-aaf3-10774a17be3c,1695,"季良, 1995",
,2103caa7-f909-469e-aaf3-10774a17be3c,1695,"季良, 1995",
,2103caa7-f909-469e-aaf3-10774a17be3c,167201,"Yoon Y, et al. 2018",
,2103caa7-f909-469e-aaf3-10774a17be3c,10431,"周益军, 2000",
,f9ce408d-535a-40bf-b963-bcaa018dbf98,165752,"Mollov D, et al. 2017",
,bafd0ced-f853-4975-8cac-b7238491992e,7000,"CAB, 2006",
,bafd0ced-f853-4975-8cac-b7238491992e,7000,"CAB, 2006",
,bafd0ced-f853-4975-8cac-b7238491992e,7000,"CAB, 2006",
,76bd4be5-98aa-4910-884c-689489e434d5,1690,"张健如等, 1991",
,76bd4be5-98aa-4910-884c-689489e434d5,7000,"CAB, 2006",
,76bd4be5-98aa-4910-884c-689489e434d5,1690,"张健如等, 1991",
,76bd4be5-98aa-4910-884c-689489e434d5,7000,"CAB, 2006",
,76bd4be5-98aa-4910-884c-689489e434d5,7000,"CAB, 2006",
,76bd4be5-98aa-4910-884c-689489e434d5,7000,"CAB, 2006",
,76bd4be5-98aa-4910-884c-689489e434d5,1690,"张健如等, 1991",
,8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
,8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
,8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
,8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,7000,"CAB, 2006",
,8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
,8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,154934,"罗延青,等.2009",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,16031436,沈阳等，2019,
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,1653263,"YanHong Qin, Suxia Gao, Yuxia Liu et al",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
,557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
