other_name_type,named_year,other_name,species_guid
中文名,,山菠菜,256f0765-0305-4ec9-bd6e-6744a02a1110
中文名,,洋菠菜,256f0765-0305-4ec9-bd6e-6744a02a1110
拉丁名,,Nysius raphenus,50533b1a-f53d-4cc3-b6b5-76f21384e8dc
拉丁名,,Panicum bergii f. convolutum,a504ff7d-7384-4317-81c2-7460a1385913
拉丁名,,Panicum bergii var. pilosissimum,a504ff7d-7384-4317-81c2-7460a1385913
拉丁名,Zuloaga,Panicum burkartii,a504ff7d-7384-4317-81c2-7460a1385913
拉丁名,Hack.,Panicum pilcomayense,a504ff7d-7384-4317-81c2-7460a1385913
拉丁名,,Evetria neomexicana,d64066b0-ca39-4fbf-8951-7f9a79d151f2
拉丁名,Germar,Acucephalus,573744b0-f875-4a55-ac00-75ca76739640
拉丁名,,Pholetaera Zetterstedt,573744b0-f875-4a55-ac00-75ca76739640
拉丁名,L.,Onopordon illyricum,6adc1fa3-1a02-4e51-910e-889ccba9baba
拉丁名,(Gerstaecker),Myrmicaria eumenoides,6cfe37b7-6809-43d5-860d-7bd9b9b07ad0
拉丁名,Lefebvre,Gastropacha vishnou,79f41d77-0f9b-4fd8-b709-7dd736c3b29f
拉丁名,FISCH.,Scutellaria macrantha,a8615ed2-5272-4313-aa58-86f139e2471e
拉丁名,Curtis,Cucu spartii,63afd07c-0944-4754-9878-86d210aae8f3
拉丁名,Olivier,Cucujus ater,63afd07c-0944-4754-9878-86d210aae8f3
拉丁名,Stepheus,Cucujus piceus,63afd07c-0944-4754-9878-86d210aae8f3
拉丁名,Lucas,Laemophloeus rufipes,63afd07c-0944-4754-9878-86d210aae8f3
拉丁名,Curtis,Laemophloeus spartii,63afd07c-0944-4754-9878-86d210aae8f3
拉丁名,Wollaston,Laemophloeus suffusus,63afd07c-0944-4754-9878-86d210aae8f3
拉丁名,DC.,Ambrosia aptera,2cf7383c-6caa-41d9-8958-81649f2d9190
拉丁名,(DC.) Kuntze,Ambrosia trifida var. aptera,2cf7383c-6caa-41d9-8958-81649f2d9190
英文名,,bacterial- : hemp leaf spot,8511f619-2e81-46f7-b36d-8542665ffb1f
拉丁名,,Cheimatobia boreata,32a56dde-54f1-446f-89c3-8943cb05627d
拉丁名,(Hubner),Operophtera boreata,32a56dde-54f1-446f-89c3-8943cb05627d
拉丁名,(Choi & Geraert) Siddiqi,Scutylenchus koreanus,7e45e14c-ca3f-46e2-82c5-829d8b98c6c8
拉丁名,Cav. (1799),Colladoa distachya,16f004e0-66e7-42b0-884b-829db06d9b50
拉丁名,Spreng. (1825),Ischaemum colladoa,16f004e0-66e7-42b0-884b-829db06d9b50
拉丁名,Trin. (1832),Ischaemum segetum,16f004e0-66e7-42b0-884b-829db06d9b50
拉丁名,Nees (1843),Meoschium arnottianim,16f004e0-66e7-42b0-884b-829db06d9b50
拉丁名,Nees et Arn. (1838),Meoschium griffithii,16f004e0-66e7-42b0-884b-829db06d9b50
拉丁名,Nees ex Steud. (1854),Meoschium noyleanum,16f004e0-66e7-42b0-884b-829db06d9b50
英文名,,muraino grass,16f004e0-66e7-42b0-884b-829db06d9b50
英文名,,wrinkled duck-beak,16f004e0-66e7-42b0-884b-829db06d9b50
英文名,,wrinkled grass,16f004e0-66e7-42b0-884b-829db06d9b50
